AbsCN.seq	ASCAT	PurBayes	ABSOLUTE	mean	median
TCGA-L5-A4ON-01	0.68	0.63	0.704333001788897	0.731326881231943	0.68641497075521	0.692166500894449
TCGA-L5-A4OO-01	0.36	0.42	0.3490186	0.43	0.38975465	0.39
TCGA-L5-A4OP-01	0.591571664106018	0.69	0.614415	0.72	0.653996666026504	0.6522075
TCGA-L5-A4OQ-01	0.71	0.53	0.5338673	0.654849138403484	0.607179109600871	0.594358219201742
TCGA-L5-A4OR-01	0.535521579712478	0.59	0.5970147	0.62	0.58563406992812	0.59350735
TCGA-L5-A4OS-01	0.35	0.33	0.2835367	0.37	0.333384175	0.34
TCGA-L5-A4OT-01	0.55	0.43	0.4639492	0.47	0.4784873	0.4669746
TCGA-L5-A4OU-01	0.37	0.31	0.3652117	0.35	0.348802925	0.35760585
TCGA-L5-A4OW-01	0.43	0.5	0.3961341	0.53	0.464033525	0.465
TCGA-L5-A4OX-01	0.55	0.61	0.5394039	0.71	0.602350975	0.58
TCGA-L5-A88S-01	0.53	0.449239643674309	0.3463529	0.46	0.446398135918577	0.454619821837154
TCGA-L5-A88T-01	0.72	0.463630463483437	0.1222459	0.520407368328895	0.456570932953083	0.492018915906166
TCGA-L5-A88V-01	0.81	0.661641828470897	0.6170479	0.77	0.714672432117724	0.715820914235449
TCGA-L5-A88W-01	0.48	0.570464354505513	0.6569095	0.71	0.604343463626378	0.613686927252756
TCGA-L5-A88Y-01	0.53	0.504831501000326	0.4668165	0.570866435616671	0.518128609154249	0.517415750500163
TCGA-L5-A88Z-01	0.63	0.664401767089324	0.8013907	0.8	0.723948116772331	0.732200883544662
TCGA-L5-A891-01	0.59	0.611264103292241	0.5273435	0.87	0.64965190082306	0.600632051646121
TCGA-L5-A893-01	0.32	0.380371855225002	0.3950068	0.36	0.36384466380625	0.370185927612501
TCGA-L5-A8NE-01	0.65	0.632837414306704	0.822998	0.64	0.686458853576676	0.645
TCGA-L5-A8NF-01	0.62	0.624756977832807	0.6465697	0.79	0.670331669458202	0.635663338916403
TCGA-L5-A8NG-01	0.48	0.476766423731705	0.4342419	0.54	0.482752080932926	0.478383211865853
TCGA-L5-A8NH-01	0.6	0.60581097804778	0.666009735878887	0.72	0.647955178481667	0.635910356963333
TCGA-L5-A8NI-01	0.5	0.55431168284821	0.6312717	0.65	0.583895845712052	0.592791691424105
TCGA-L5-A8NJ-01	0.79	0.720881059542895	0.812807808786388	0.85	0.793422217082321	0.801403904393194
TCGA-L5-A8NK-01	0.35	0.413174006633103	0.402986	0.45	0.404040001658276	0.408080003316551
TCGA-L5-A8NL-01	0.44	0.42285197166677	0.377915	0.42	0.415191742916693	0.421425985833385
TCGA-L5-A8NM-01	0.36	0.365255608601005	0.3859619	0.27	0.345304377150251	0.362627804300502
TCGA-L5-A8NN-01	0.67	0.55806122260945	0.5225694	0.59	0.585157655652362	0.574030611304725
TCGA-L5-A8NQ-01	0.37	0.309631873850474	0.2179254	0.19	0.271889318462619	0.263778636925237
TCGA-L5-A8NR-01	0.65	0.605578999061285	0.66571379389527	0.67	0.647823198239139	0.657856896947635
TCGA-L5-A8NS-01	0.31	0.439987119864312	0.3481108	0.64	0.434524479966078	0.394048959932156
TCGA-L5-A8NT-01	0.55	0.596905415168481	0.9396359	0.5	0.64663532879212	0.573452707584241
TCGA-L5-A8NU-01	0.38	0.334746898078482	0.2609555	0.24	0.30392559951962	0.297851199039241
TCGA-L5-A8NV-01	0.43	0.447773799897412	0.5129196	0.41	0.450173349974353	0.438886899948706
TCGA-L5-A8NW-01	0.6	0.578755498747082	0.660988	0.62	0.614935874686771	0.61
TCGA-L6-A4EP-01	0.26	0.563703853873484	0.7629934	0.81	0.599174313468371	0.663348626936742
TCGA-L6-A4EQ-01	0.34	0.64	0.8386452	0.67	0.6221613	0.655
TCGA-L6-A4ET-01	0.28	0.33	0.7471734	0.93	0.57179335	0.5385867
TCGA-L6-A4EU-01	0.27	0.66	0.6453562	0.75	0.58133905	0.6526781
TCGA-L7-A56G-01	0.52	0.5	0.9389823	0.55	0.627245575	0.535
TCGA-L7-A6VZ-01	0.68	0.633925205741097	0.6898202	0.72896798660972	0.683178348087704	0.6849101
TCGA-L9-A443-01	0.52	0.51	0.489748	0.48	0.499937	0.499874
TCGA-L9-A444-01	0.37	0.42	0.665369	0.37	0.45634225	0.395
TCGA-L9-A50W-01	0.55	0.586919147231645	0.5921052	0.76	0.622256086807911	0.589512173615822
TCGA-L9-A5IP-01	0.6	0.536964714571775	0.578180660989522	0.53	0.561286343890324	0.557572687780649
TCGA-L9-A743-01	0.25	0.236267196496006	0.142953	0.09	0.179805049124001	0.189610098248003
TCGA-L9-A7SV-01	0.82	0.724365359702367	0.817252826485132	0.83	0.797904546546875	0.818626413242566
TCGA-L9-A8F4-01	0.42	0.392004588951197	0.3788594	0.32	0.377715997237799	0.385431994475599
TCGA-LA-A446-01	0.42	0.41	0.5398555	0.41	0.444963875	0.415
TCGA-LA-A7SW-01	0.5	0.471845056569082	0.459019	0.48	0.477716014142271	0.475922528284541
TCGA-LB-A7SX-01	0.55	0.528847703188437	0.4711448	0.64	0.547498125797109	0.539423851594219
TCGA-LB-A8F3-01	0.37	0.330661472697134	0.2075404	0.28	0.297050468174283	0.305330736348567
TCGA-LB-A9Q5-01	0.27	0.266271284072841	0.03495216	0.278700830971494	0.212481068761084	0.26813564203642
TCGA-LC-A66R-01	0.45	0.38	0.2583009	0.37	0.364575225	0.375
TCGA-LD-A66U-01	0.32	0.42	0.2334214	0.48	0.36335535	0.37
TCGA-LD-A74U-01	0.2	0.330653459339095	0.2748252	0.39	0.298869664834774	0.302739329669547
TCGA-LD-A7W5-01	0.44	0.351087682745686	0.2420603	0.26	0.323286995686421	0.305543841372843
TCGA-LD-A7W6-01	0.57	0.549194132512559	0.5977011	0.59	0.57672380812814	0.58
TCGA-LD-A9QF-01	0.56	0.400238623281822	0.11197574	0.442771140626667	0.378746375977122	0.421504881954245
TCGA-LG-A6GG-01	0.79	0.79	0.837343022151785	0.84	0.814335755537946	0.813671511075892
TCGA-LG-A9QC-01	0.67	0.670761966386074	0.7839666	0.8	0.731182141596519	0.727364283193037
TCGA-LG-A9QD-01	0.76	0.582884554553554	0.5538402	0.57	0.616681188638388	0.576442277276777
TCGA-LH-A9QB-06	0.79	0.756820772882508	0.8577078	0.95	0.838632143220627	0.8238539
TCGA-LL-A440-01	0.44	0.538645375046258	0.3388475	0.9	0.554373218761565	0.489322687523129
TCGA-LL-A441-01	0.35	0.352064771393267	0.3964569	0.22	0.329630417848317	0.351032385696633
TCGA-LL-A50Y-01	0.56	0.74	0.7740244	0.78	0.7135061	0.7570122
TCGA-LL-A5YL-01	0.94	0.5	0.4473323	0.56	0.611833075	0.53
TCGA-LL-A5YM-01	0.72	0.7	0.6706733	0.79	0.720168325	0.71
TCGA-LL-A5YN-01	0.43	0.24	0.1379214	0.34	0.28698035	0.29
TCGA-LL-A5YO-01	0.36	0.356490787690002	0.2078474	0.389193000053936	0.328382796935985	0.358245393845001
TCGA-LL-A5YP-01	0.53	0.39	0.6202009	0.43	0.492550225	0.48
TCGA-LL-A6FP-01	0.83	0.86	0.900110876151422	0.91	0.875027719037855	0.880055438075711
TCGA-LL-A6FQ-01	0.68	0.7	0.4899922	0.79	0.66499805	0.69
TCGA-LL-A6FR-01	0.54	0.5	0.9670729	0.53	0.634268225	0.535
TCGA-LL-A73Y-01	0.47	0.578695601188012	0.9498433	0.5	0.624634725297003	0.539347800594006
TCGA-LL-A73Z-01	0.36	0.25	0.2371774	0.23	0.26929435	0.2435887
TCGA-LL-A740-01	0.39	0.56	0.4119067	0.54	0.475476675	0.47595335
TCGA-LL-A7SZ-01	0.48	0.380639076222692	0.3054515	0.28	0.361522644055673	0.343045288111346
TCGA-LL-A7T0-01	0.58	0.555174943923216	0.601411952227539	0.6	0.584146724037689	0.59
TCGA-LL-A8F5-01	0.55	0.501878513066156	0.4897957	0.52	0.515418553266539	0.510939256533078
TCGA-LL-A9Q3-01	0.56	0.540410239187632	0.6396204	0.53	0.567507659796908	0.550205119593816
TCGA-LN-A49K-01	0.54	0.46	0.92294	0.66	0.645735	0.6
TCGA-LN-A49L-01	0.61	0.54	0.7808107	0.65	0.645202675	0.63
TCGA-LN-A49M-01	0.57	0.69	0.6238254	0.699295106221099	0.645780126555275	0.6569127
TCGA-LN-A49N-01	0.65	0.48	0.4212707	0.5	0.512817675	0.49
TCGA-LN-A49O-01	0.68	0.55	0.7242059	0.58	0.633551475	0.63
TCGA-LN-A49P-01	0.52	0.37	0.4725636	0.41	0.4431409	0.4412818
TCGA-LN-A49R-01	0.78	0.66	0.7657985	0.75	0.738949625	0.75789925
TCGA-LN-A49S-01	0.35	0.39	0.2640139	0.37	0.343503475	0.36
TCGA-LN-A49V-01	0.72	0.65	0.784680723693623	0.92	0.768670180923406	0.752340361846812
TCGA-LN-A49W-01	0.51	0.34	0.4005338	0.481231358156955	0.432941289539239	0.440882579078478
TCGA-LN-A49X-01	0.43	0.28	0.2949441	0.28	0.321236025	0.28747205
TCGA-LN-A49Y-01	0.89	0.84	0.9173067	0.95	0.899326675	0.90365335
TCGA-LN-A4A1-01	0.58	0.48	0.7368776	0.649446072095991	0.611580918023998	0.614723036047996
TCGA-LN-A4A2-01	0.51	0.53	0.4047228	0.56	0.5011807	0.52
TCGA-LN-A4A3-01	0.43	0.452881911075527	0.419424	0.51	0.453076477768882	0.441440955537763
TCGA-LN-A4A4-01	0.67	0.59	0.7086407	0.64	0.652160175	0.655
TCGA-LN-A4A5-01	0.41	0.32	0.2681441	0.3	0.324536025	0.31
TCGA-LN-A4A6-01	0.47	0.43	0.6611243	0.574968728154473	0.534023257038618	0.522484364077237
TCGA-LN-A4A9-01	0.69	0.62	0.703033681552182	0.73	0.685758420388046	0.696516840776091
TCGA-LN-A4MQ-01	0.53	0.45	0.556287182377585	0.64	0.544071795594396	0.543143591188793
TCGA-LN-A4MR-01	0.51	0.36	0.5556008	0.5	0.4814002	0.505
TCGA-LN-A5U5-01	0.7	0.64	0.8176542	0.772113287095213	0.732441871773803	0.736056643547606
TCGA-LN-A5U6-01	0.73	0.67	0.9797947	0.72	0.774948675	0.725
TCGA-LN-A5U7-01	0.8	0.7	0.7852923	0.77	0.763823075	0.77764615
TCGA-LN-A7HV-01	0.45	0.541200524728888	0.6415281	0.64	0.568182156182222	0.590600262364444
TCGA-LN-A7HW-01	0.66	0.581002096336851	0.602112	0.62	0.615778524084213	0.611056
TCGA-LN-A7HX-01	0.51	0.499682667551541	0.4560578	0.58	0.511435116887885	0.504841333775771
TCGA-LN-A7HY-01	0.58	0.529810531063636	0.569053872005141	0.53	0.552216100767194	0.549526936002571
TCGA-LN-A7HZ-01	0.67	0.668626717021264	0.9723041	0.63	0.735232704255316	0.669313358510632
TCGA-LN-A8HZ-01	0.5	0.510674823905237	0.3538979	0.72	0.521143180976309	0.505337411952619
TCGA-LN-A8I0-01	0.6	0.541133375983409	0.4975527	0.615325479923335	0.563502888976686	0.570566687991705
TCGA-LN-A8I1-01	0.67	0.598239232363949	0.656350251323995	0.63	0.638647370921986	0.643175125661998
TCGA-LN-A9FO-01	0.76	0.629121406667407	0.72646	0.6	0.678895351666852	0.677790703333704
TCGA-LN-A9FP-01	0.41	0.310362927440772	0.1635908	0.2	0.270988431860193	0.255181463720386
TCGA-LN-A9FQ-01	0.69	0.596304289085407	0.4500403	0.78	0.629086147271352	0.643152144542703
TCGA-LN-A9FR-01	0.49	0.495860275570057	0.4851717	0.56	0.507757993892514	0.492930137785028
TCGA-LP-A4AU-01	0.24	0.23	0.2414055	0.25	0.240351375	0.24070275
TCGA-LP-A4AV-01	0.57	0.48	0.6242972	0.7	0.5935743	0.5971486
TCGA-LP-A4AW-01	0.39	0.39	0.3338607	0.39	0.375965175	0.39
TCGA-LP-A4AX-01	0.45	0.46	0.4353383	0.45	0.448834575	0.45
TCGA-LP-A5U2-01	0.77	0.7	0.817654	0.87	0.7894135	0.793827
TCGA-LP-A5U3-01	0.73	0.79	0.7999206	0.85	0.79248015	0.7949603
TCGA-LP-A7HU-01	0.41	0.428997626222714	0.4166968	0.44	0.423923606555678	0.422847213111357
TCGA-LQ-A4E4-01	0.65	0.77	0.6595716	0.84	0.7298929	0.7147858
TCGA-LT-A5Z6-01	0.64	0.77	0.7920843	0.86	0.765521075	0.78104215
TCGA-LT-A8JT-01	0.81	0.731364075573155	0.8135912	0.87	0.806238818893289	0.8117956
TCGA-M7-A71Y-01	0.31	0.31	0.16749	0.19	0.2443725	0.25
TCGA-M7-A71Z-01	0.34	0.78	0.761558	0.9	0.6953895	0.770779
TCGA-M7-A720-01	0.37	0.32	0.08320537	0.94	0.4283013425	0.345
TCGA-M7-A721-01	0.36	0.29	0.1874918	0.24	0.26937295	0.265
TCGA-M7-A722-01	0.69	0.694226623290585	0.7731677	0.88	0.759348580822646	0.733697161645292
TCGA-M7-A723-01	0.2	0.47	0.07958497	0.350016984351229	0.274900488587807	0.275008492175615
TCGA-M7-A724-01	0.98	0.86	0.9177224	0.97	0.9319306	0.9438612
TCGA-M7-A725-01	0.63	0.68	0.743178058693865	0.84	0.723294514673466	0.711589029346932
TCGA-M8-A5N4-01	0.23	0.37	0.2027496	0.22	0.2556874	0.225
TCGA-M9-A5M8-01	0.45	0.6	0.5998506	0.63	0.56996265	0.5999253
TCGA-MA-AA3W-01	0.31	0.390197200802281	0.3108943	0.48	0.37277287520057	0.35054575040114
TCGA-MA-AA3X-01	0.51	0.531203522091722	0.4811233	0.68	0.550581705522931	0.520601761045861
TCGA-MA-AA3Y-01	0.38	0.428087913630231	0.4121661	0.47	0.422563503407558	0.420127006815115
TCGA-MA-AA3Z-01	0.52	0.598500380422189	0.6785711	0.76	0.639267870105547	0.638535740211094
TCGA-MA-AA41-01	0.53	0.563516672669977	0.5566133	0.72	0.592532493167494	0.560064986334989
TCGA-MA-AA42-01	0.48	0.484048102824296	0.3970729	0.6	0.490280250706074	0.482024051412148
TCGA-MA-AA43-01	0.34	0.437707766784541	0.4431088	0.52	0.435204141696135	0.44040828339227
TCGA-MF-A522-01	0.82	0.655519096226361	0.729423751595768	0.64	0.711235711955532	0.692471423911065
TCGA-MG-AAMC-01	0.35	0.576589364815399	0.7406779	0.79	0.61431681620385	0.6586336324077
TCGA-MH-A55W-01	0.44	0.587975583301132	0.7116324	0.77	0.627401995825283	0.649803991650566
TCGA-MH-A55Z-01	0.5	0.653702822432242	0.80964	0.88	0.710835705608061	0.731671411216121
TCGA-MH-A560-01	0.58	0.631057485043187	0.7673949	0.75	0.682113096260797	0.690528742521593
TCGA-MH-A561-01	0.3	0.52867815672677	0.7111492	0.68	0.554956839181693	0.604339078363385
TCGA-MH-A562-01	0.45	0.575852717283164	0.6806495	0.74	0.611625554320791	0.628251108641582
TCGA-MH-A854-01	0.65	0.681774764808764	0.7981751	0.85	0.744987466202191	0.739974932404382
TCGA-MH-A855-01	0.3	0.471687906655921	0.5019022	0.64	0.47839752666398	0.48679505332796
TCGA-MH-A856-01	0.29	0.562276849171092	0.7453926	0.79	0.596917362292773	0.653834724585546
TCGA-MH-A857-01	0.29	0.485796462907426	0.6232958	0.6	0.499773065726856	0.542898231453713
TCGA-MI-A75C-01	0.5	0.72	0.7484044	0.77	0.6846011	0.7342022
TCGA-MI-A75E-01	0.25	0.22	0.2925747	0.54	0.325643675	0.27128735
TCGA-MI-A75G-01	0.63	0.63	0.8327897	0.88	0.743197425	0.73139485
TCGA-MI-A75H-01	0.44	0.67	0.7150059	0.71	0.633751475	0.69
TCGA-MI-A75I-01	0.52	0.64	0.7393434	0.69	0.64733585	0.665
TCGA-MK-A4N6-01	0.33	0.41	0.6549981	0.96	0.588749525	0.53249905
TCGA-MK-A4N7-01	0.35	0.48	0.7369881	0.74	0.576747025	0.60849405
TCGA-MK-A4N9-01	0.24	0.32	0.1304255	0.66	0.337606375	0.28
TCGA-MK-A84Z-01	0.71	0.68721639249483	0.7536409	0.85	0.750214323123708	0.73182045
TCGA-MM-A563-01	0.5	0.56	0.5917835	0.64	0.572945875	0.57589175
TCGA-MM-A564-01	0.35	0.37	0.5489688	0.6	0.4672422	0.4594844
TCGA-MM-A84U-01	0.26	0.425429528372885	0.4566568	0.54	0.420521582093221	0.441043164186443
TCGA-MN-A4N1-01	0.517488359517985	0.5	0.8020776	0.48	0.574891489879496	0.508744179758992
TCGA-MN-A4N4-01	0.77	0.39	0.3496584	0.34	0.4624146	0.3698292
TCGA-MN-A4N5-01	0.45	0.39	0.4153359	0.38	0.408833975	0.40266795
TCGA-MP-A4SV-01	0.31	0.27	0.5854664	0.36	0.3813666	0.335
TCGA-MP-A4SW-01	0.41	0.41	0.3152387	0.46	0.398809675	0.41
TCGA-MP-A4SY-01	0.28	0.34	0.2065093	0.35	0.294127325	0.31
TCGA-MP-A4T4-01	0.26	0.29	0.2408355	0.340629825811616	0.282866331452904	0.275
TCGA-MP-A4T6-01	0.62	0.48	0.2904078	0.541289332347726	0.482924283086932	0.510644666173863
TCGA-MP-A4T7-01	0.34	0.26	0.406158	0.34	0.3365395	0.34
TCGA-MP-A4T8-01	0.52	0.52	0.5479678	0.59	0.54449195	0.5339839
TCGA-MP-A4T9-01	0.23	0.260587078308144	0.1703242	0.18	0.210227819577036	0.205
TCGA-MP-A4TA-01	0.25	0.331189170446408	0.2896177	0.33	0.300201717611602	0.30980885
TCGA-MP-A4TC-01	0.3	0.392842314139945	0.3691885	0.45	0.378007703534986	0.381015407069972
TCGA-MP-A4TD-01	0.24	0.26	0.3439301	0.35033727547492	0.29856684386873	0.30196505
TCGA-MP-A4TE-01	0.56	0.65	0.658523200620235	0.68	0.637130800155059	0.654261600310117
TCGA-MP-A4TF-01	0.34	0.28	0.3608933	0.29	0.317723325	0.315
TCGA-MP-A4TH-01	0.46	0.24	0.3479065	0.4	0.361976625	0.37395325
TCGA-MP-A4TI-01	0.27	0.23	0.2078553	0.22	0.231963825	0.225
TCGA-MP-A4TJ-01	0.22	0.33	0.2313473	0.341553574986861	0.280725218746715	0.28067365
TCGA-MP-A4TK-01	0.37	0.34	0.3270846	0.34	0.34427115	0.34
TCGA-MP-A5C7-01	0.71	0.81	0.8027945	0.87	0.798198625	0.80639725
TCGA-MR-A520-01	0.47	0.26	0.6634196	0.94	0.5833549	0.5667098
TCGA-MR-A8JO-01	0.28	0.323674825024511	0.2097647	0.34	0.288359881256128	0.301837412512255
TCGA-MS-A51U-01	0.3	0.314032895539581	0.2832071	0.22	0.279309998884895	0.29160355
TCGA-MT-A51W-01	0.39	0.24	0.2567824	0.22	0.2766956	0.2483912
TCGA-MT-A51X-01	0.47	0.4	0.8222041	0.45	0.535551025	0.46
TCGA-MT-A67A-01	0.3	0.428449241007595	0.4708079	0.5	0.424814285251899	0.449628570503797
TCGA-MT-A67D-01	0.39	0.37	0.2300968	0.34	0.3325242	0.355
TCGA-MT-A67F-01	0.2	0.25	0.227653	0.24	0.22941325	0.2338265
TCGA-MT-A7BN-01	0.52	0.501101005436481	0.53242833927417	0.51	0.515882336177663	0.515
TCGA-MU-A51Y-01	0.32	0.46	0.3675623	0.52	0.416890575	0.41378115
TCGA-MU-A5YI-01	0.57	0.585818235669254	0.6340315	0.7	0.622462433917314	0.609924867834627
TCGA-MU-A8JM-01	0.57	0.556881546803667	0.5972808	0.62	0.586040586700917	0.5836404
TCGA-MV-A51V-01	0.602272830599045	0.627385810786432	0.7253145	0.75	0.676243285346369	0.676350155393216
TCGA-MW-A4EC-01	0.57	0.61	0.5836396	0.62	0.5959099	0.5968198
TCGA-MX-A5UG-01	0.25	0.242883710864368	0.1144407	0.14	0.186831102716092	0.191441855432184
TCGA-MX-A5UJ-01	0.25	0.563952980336825	0.612610335097237	0.95	0.594140828858515	0.588281657717031
TCGA-MX-A663-01	0.29	0.36	0.2279055	0.31	0.296976375	0.3
TCGA-MX-A666-01	0.41	0.45	0.5267842	0.38	0.44169605	0.43
TCGA-MY-A5BD-01	0.83	0.85	0.8262727	0.94	0.861568175	0.84
TCGA-MY-A5BE-01	0.37	0.29	0.2647684	0.22	0.2861921	0.2773842
TCGA-MY-A5BF-01	0.88	0.71	0.6920596	0.82	0.7755149	0.765
TCGA-MY-A913-01	0.55	0.525005475350731	0.6168926	0.5	0.547974518837683	0.537502737675366
TCGA-MZ-A5BI-01	0.35	0.397279123743471	0.2734249	0.5	0.380176005935868	0.373639561871735
TCGA-MZ-A6I9-01	0.32	0.43	0.4298369	0.37	0.387459225	0.39991845
TCGA-MZ-A7D7-01	0.59	0.492084210607833	0.2368628	0.66	0.494736752651958	0.541042105303917
TCGA-NC-A5HD-01	0.62	0.68	0.667134475282068	0.61	0.644283618820517	0.643567237641034
TCGA-NC-A5HE-01	0.33	0.31	0.2917774	0.32	0.31294435	0.315
TCGA-NC-A5HF-01	0.68	0.55	0.7041915	0.75	0.671047875	0.69209575
TCGA-NC-A5HG-01	0.79	0.66	0.756703187074502	0.75	0.739175796768625	0.753351593537251
TCGA-NC-A5HH-01	0.71	0.46	0.657840290125655	0.77	0.649460072531414	0.683920145062828
TCGA-NC-A5HI-01	0.41	0.55	0.4941757	0.6	0.513543925	0.52208785
TCGA-NC-A5HJ-01	0.23	0.2	0.2319234	0.17	0.20798085	0.215
TCGA-NC-A5HK-01	0.6	0.42	0.5217017	0.48	0.505425425	0.50085085
TCGA-NC-A5HL-01	0.75	0.29	0.4028987	0.5	0.485724675	0.45144935
TCGA-NC-A5HM-01	0.52	0.61	0.569135	0.69	0.59728375	0.5895675
TCGA-NC-A5HN-01	0.59	0.75	0.5835893	0.82	0.685897325	0.67
TCGA-NC-A5HO-01	0.57	0.55	0.605718630852009	0.63	0.588929657713002	0.587859315426004
TCGA-NC-A5HP-01	0.63	0.47	0.6377529	0.53	0.566938225	0.58
TCGA-NC-A5HQ-01	0.52	0.48	0.923349	0.5	0.60583725	0.51
TCGA-NC-A5HR-01	0.92	0.63	0.9373852	0.66	0.7868463	0.79
TCGA-NC-A5HT-01	0.69	0.65	0.715058666992442	0.73	0.69626466674811	0.702529333496221
TCGA-NH-A50T-01	0.47	0.97	0.780814669603249	0.75	0.742703667400812	0.765407334801625
TCGA-NH-A50U-01	0.78	0.710056992686088	0.79899924851637	0.83	0.779764060300615	0.789499624258185
TCGA-NH-A50V-01	0.46	0.6	0.588164671135092	0.62	0.567041167783773	0.594082335567546
TCGA-NH-A5IV-01	0.36	0.58640732779772	0.7732552	0.79	0.62741563194943	0.67983126389886
TCGA-NH-A6GA-01	0.64	0.667454178432558	0.8035989	0.8	0.72776326960814	0.733727089216279
TCGA-NH-A6GB-01	0.62	0.593239264455127	0.6215183	0.69	0.631189391113782	0.62075915
TCGA-NH-A6GC-01	0.72	0.670477004404827	0.748505967118657	0.78	0.729745742880871	0.734252983559328
TCGA-NH-A8F7-01	0.57	0.649432016056102	0.721658295736024	0.87	0.702772577948031	0.685545155896063
TCGA-NH-A8F8-01	0.54	0.593064464108593	0.7010385	0.7	0.633525741027148	0.646532232054297
TCGA-NI-A4U2-01	0.5	0.62	0.6710252	0.68	0.6177563	0.6455126
TCGA-NI-A8LF-01	0.58	0.543467601312037	0.5139326	0.63	0.566850050328009	0.561733800656018
TCGA-NJ-A4YF-01	0.52	0.55	0.564709317956233	0.55	0.546177329489058	0.55
TCGA-NJ-A4YG-01	0.34	0.3	0.2479852	0.32	0.3019963	0.31
TCGA-NJ-A4YI-01	0.57	0.5	0.6183293	0.58	0.567082325	0.575
TCGA-NJ-A4YP-01	0.45	0.45	0.3458058	0.23	0.36895145	0.3979029
TCGA-NJ-A4YQ-01	0.23	0.33	0.2666749	0.29	0.279168725	0.27833745
TCGA-NJ-A55A-01	0.26	0.273581953512046	0.1592477	0.21	0.225707413378012	0.235
TCGA-NJ-A55O-01	0.28	0.325406008146072	0.2045842	0.351123352366304	0.290278390128094	0.302703004073036
TCGA-NJ-A55R-01	0.32	0.39	0.3715018	0.23	0.32787545	0.3457509
TCGA-NJ-A7XG-01	0.46	0.476205763154659	0.3615722	0.62	0.479444490788665	0.46810288157733
TCGA-NK-A5CR-01	0.65	0.53	0.7230979	0.61	0.628274475	0.63
TCGA-NK-A5CT-01	0.48	0.48	0.4681433	0.5	0.482035825	0.48
TCGA-NK-A5CX-01	0.3	0.33	0.3775598	0.51	0.37938995	0.3537799
TCGA-NK-A5D1-01	0.81	0.71	0.8812683	0.851263159835313	0.813132864958828	0.830631579917656
TCGA-NK-A7XE-01	0.65	0.570368628090174	0.6706564	0.53	0.605256257022543	0.610184314045087
TCGA-O1-A52J-01	0.51	0.48	0.698964	0.5	0.547241	0.505
TCGA-O2-A52N-01	0.6	0.39	0.8150383	0.46	0.566259575	0.53
TCGA-O2-A52Q-01	0.47	0.43	0.9740473	0.52	0.598511825	0.495
TCGA-O2-A52S-01	0.66	0.62	0.699985276135369	0.75	0.682496319033842	0.679992638067685
TCGA-O2-A52V-01	0.37	0.38	0.3315452	0.37	0.3628863	0.37
TCGA-O2-A52W-01	0.42	0.34	0.4502742	0.36	0.39256855	0.39
TCGA-O2-A5IB-01	0.89	0.78	0.8503038	0.93	0.86257595	0.8701519
TCGA-O8-A75V-01	0.52	0.52	0.4941864	0.54	0.5185466	0.52
TCGA-O9-A75Z-01	0.43	0.614115015574165	0.8288176	0.78	0.663233153893541	0.697057507787082
TCGA-OD-A75X-06	0.78	0.69	0.8600979	0.83	0.790024475	0.805
TCGA-OE-A75W-01	0.29	0.55	0.5388364	0.58	0.4897091	0.5444182
TCGA-OK-A5Q2-01	0.41	0.37	0.3546011	0.34	0.368650275	0.36230055
TCGA-OL-A5D6-01	0.43	0.51	0.3566012	0.5	0.4491503	0.465
TCGA-OL-A5D7-01	0.6	0.56	0.4190488	0.62	0.5497622	0.58
TCGA-OL-A5D8-01	0.75	0.72	0.7490698	0.79	0.75226745	0.7495349
TCGA-OL-A5DA-01	0.55	0.63	0.302491	0.68	0.54062275	0.59
TCGA-OL-A5RU-01	0.28	0.4	0.3842986	0.43	0.37357465	0.3921493
TCGA-OL-A5RV-01	0.28	0.5	0.3753914	0.46	0.40384785	0.4176957
TCGA-OL-A5RW-01	0.669834334038189	0.77	0.8075563	0.79	0.759347658509547	0.78
TCGA-OL-A5RX-01	0.57	0.28	0.3316267	0.43	0.402906675	0.38081335
TCGA-OL-A5RY-01	0.3	0.41269128918358	0.1322968	0.73	0.393747022295895	0.35634564459179
TCGA-OL-A5RZ-01	0.65	0.64	0.3539478	0.88	0.63098695	0.645
TCGA-OL-A5S0-01	0.47	0.41	0.4675592	0.46	0.4518898	0.4637796
TCGA-OL-A66H-01	0.48	0.49	0.4711358	0.67	0.52778395	0.485
TCGA-OL-A66I-01	0.56	0.26	0.2878988	0.28	0.3469747	0.2839494
TCGA-OL-A66J-01	0.58	0.55	0.5171778	0.61	0.56429445	0.565
TCGA-OL-A66K-01	0.51	0.43	0.6681871	0.57	0.544546775	0.54
TCGA-OL-A66L-01	0.5	0.59	0.4519064	0.58	0.5304766	0.54
TCGA-OL-A66N-01	0.29	0.37	0.3515352	0.38	0.3478838	0.3607676
TCGA-OL-A66O-01	0.65	0.67	0.7496423	0.74	0.702410575	0.705
TCGA-OL-A66P-01	0.3	0.28	0.2502599	0.23	0.265064975	0.26512995
TCGA-OL-A6VO-01	0.64	0.683155172931785	0.9788596	0.71	0.753003693232946	0.696577586465892
TCGA-OL-A6VQ-01	0.32	0.336795898498182	0.1644763	0.39	0.302818049624546	0.328397949249091
TCGA-OL-A6VR-01	0.63	0.670838574562827	0.8535691	0.78	0.733601918640707	0.725419287281414
TCGA-OL-A97C-01	0.46	0.520661545287546	0.5029122	0.67	0.538393436321886	0.511786872643773
