,mean_z_low,Cell type
HNSCC5_p5_P5_H10,0.624274631300467,Non-malignant
HNSCC5_p7_HNSCC5_P7_A01,0.729436359727417,Non-malignant
HNSCC5_p7_HNSCC5_P7_A06,0.10605301428082908,Non-malignant
HNSCC5_p7_HNSCC5_P7_A10,0.6737923326377382,Non-malignant
HNSCC5_p7_HNSCC5_P7_A11,0.630432360844206,Non-malignant
HNSCC5_p7_HNSCC5_P7_C06,0.8371706334545523,Non-malignant
HNSCC5_p7_HNSCC5_P7_D01,0.13969282792940554,Non-malignant
HNSCC5_p7_HNSCC5_P7_D06,0.3590645031233123,Non-malignant
HNSCC5_p7_HNSCC5_P7_D08,0.5018348295050322,Non-malignant
HNSCC5_p7_HNSCC5_P7_D09,0.09718919731315451,Non-malignant
HNSCC5_p7_HNSCC5_P7_E04,0.5478964846005407,Non-malignant
HNSCC5_p7_HNSCC5_P7_E06,0.5401748567897083,Non-malignant
HNSCC5_p7_HNSCC5_P7_E10,0.7066241614072716,Non-malignant
HNSCC5_p7_HNSCC5_P7_E11,0.7866155418272132,Non-malignant
HNSCC5_p7_HNSCC5_P7_F06,0.6936062317114716,Non-malignant
HNSCC5_p7_HNSCC5_P7_F07,0.3953018434949164,Non-malignant
HNSCC5_p7_HNSCC5_P7_G06,0.6398157840577091,Non-malignant
HNSCC5_p9_HNSCC5_P9_A03,0.4473893572279079,Non-malignant
HNSCC5_p9_HNSCC5_P9_A05,0.4570343547172116,Non-malignant
HNSCC5_p9_HNSCC5_P9_A07,0.5157328696055933,Non-malignant
HNSCC5_p9_HNSCC5_P9_A10,0.5391864276730174,Non-malignant
HNSCC5_p9_HNSCC5_P9_C02,0.32968644275487025,Non-malignant
HNSCC5_p9_HNSCC5_P9_C07,0.13225521857556996,Non-malignant
HNSCC5_p9_HNSCC5_P9_C10,-0.0021157954501635893,Non-malignant
HNSCC5_p9_HNSCC5_P9_C11,0.19801591157440512,Non-malignant
HNSCC5_p9_HNSCC5_P9_D01,0.3027536104338947,Non-malignant
HNSCC5_p9_HNSCC5_P9_D02,0.30602831517403684,Non-malignant
HNSCC5_p9_HNSCC5_P9_D11,0.10204877329370769,Non-malignant
HNSCC5_p9_HNSCC5_P9_E04,0.23814375990838274,Non-malignant
HNSCC5_p9_HNSCC5_P9_E11,0.43554384309516175,Non-malignant
HNSCC5_p9_HNSCC5_P9_F01,0.36088032472983744,Non-malignant
HNSCC5_p9_HNSCC5_P9_F03,0.2484496087807994,Non-malignant
HNSCC5_p9_HNSCC5_P9_F06,0.4324616771352109,Non-malignant
HNSCC5_p9_HNSCC5_P9_F07,0.6725814351594226,Non-malignant
HNSCC5_p9_HNSCC5_P9_G01,0.6380452246288575,Non-malignant
HNSCC5_p9_HNSCC5_P9_H11,0.6105566512278455,Non-malignant
HNSCC5_p9_HNSCC5_P9_H12,0.5153670950762606,Non-malignant
HNSCC6_p14_hnscc6_p14_A03,0.40578369260645414,Non-malignant
HNSCC6_p14_hnscc6_p14_A08,0.6265392842015699,Non-malignant
HNSCC6_p14_hnscc6_p14_A10,0.22683551056700513,Non-malignant
HNSCC6_p14_hnscc6_p14_A11,0.8506546495137156,Non-malignant
HNSCC6_p14_hnscc6_p14_B06,0.6046886433333976,Non-malignant
HNSCC6_p14_hnscc6_p14_B08,-0.02333727104884482,Non-malignant
HNSCC6_p14_hnscc6_p14_B09,-0.02797918642811229,Non-malignant
HNSCC6_p14_hnscc6_p14_B11,0.6403262548692191,Non-malignant
HNSCC6_p14_hnscc6_p14_C01,0.12629144023854982,Non-malignant
HNSCC6_p14_hnscc6_p14_C02,0.08565529647279065,Non-malignant
HNSCC6_p14_hnscc6_p14_C06,0.2314161479099497,Non-malignant
HNSCC6_p14_hnscc6_p14_C07,-0.1377366871537488,Non-malignant
HNSCC6_p14_hnscc6_p14_C11,0.5960432890161215,Non-malignant
HNSCC6_p14_hnscc6_p14_D02,0.42809542454648214,Non-malignant
HNSCC6_p14_hnscc6_p14_D07,0.22395232156378567,Non-malignant
HNSCC6_p14_hnscc6_p14_D09,0.6457039186252737,Non-malignant
HNSCC6_p14_hnscc6_p14_E08,0.2626301880842891,Non-malignant
HNSCC6_p14_hnscc6_p14_E12,1.1191308627759566,Non-malignant
HNSCC6_p14_hnscc6_p14_F04,0.33251422496195226,Non-malignant
HNSCC6_p14_hnscc6_p14_F09,-0.044636548523891824,Non-malignant
HNSCC6_p14_hnscc6_p14_F11,0.31017225324016107,Non-malignant
HNSCC6_p14_hnscc6_p14_G06,0.32740240773527934,Non-malignant
HNSCC6_p14_hnscc6_p14_G07,0.5948074137288882,Non-malignant
HNSCC6_p14_hnscc6_p14_G11,0.2753769045523747,Non-malignant
HNSCC6_p14_hnscc6_p14_H02,0.15425630212864205,Non-malignant
HNSCC6_p14_hnscc6_p14_H05,0.5125451794831982,Non-malignant
HNSCC6_p14_hnscc6_p14_H08,0.3500772968076021,Non-malignant
HNSCC6_p14_hnscc6_p14_H09,0.2779337545689511,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_A01,0.9911098796012429,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_A02,1.2831807484860334,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_A03,0.653431968450722,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_A09,0.5328644058413871,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_B02,0.8510978046991536,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_B07,0.6647225029188483,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_B08,1.3679493866077899,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_B10,0.3905384270277353,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_B12,0.30603985980719467,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_C05,-0.025813671365265665,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_C07,0.7040190234394107,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_C08,0.12066401331822733,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_C11,0.46786406923567003,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_C12,0.6499044814383856,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_D03,0.171842547121767,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_D08,0.7683952045585556,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_D10,0.13122279924989663,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_E01,0.8505887223631092,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_E04,0.453220574803781,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_E06,0.4769479846744194,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_E10,0.37676331967092225,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_E11,0.1029866623671234,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_F03,0.3781208106051957,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_F07,0.7962271865628486,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_F10,0.8644474638340987,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_G01,0.28059560068233186,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_G02,0.08166550646618385,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_G07,0.45981861709129696,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_H02,0.06876897723973795,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_H03,0.28091036038268347,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_H04,0.21767187705411548,Non-malignant
HNSCC6_p15_HNSCC6_P15_LN_H06,0.3067467070660986,Non-malignant
HNSCC6_p16_HNSCC6_P16_A04,-0.17276481018480738,Non-malignant
HNSCC6_p16_HNSCC6_P16_A05,0.37738189606453554,Non-malignant
HNSCC6_p16_HNSCC6_P16_A10,0.6734230781581677,Non-malignant
HNSCC6_p16_HNSCC6_P16_B05,0.26544146621534315,Non-malignant
HNSCC6_p16_HNSCC6_P16_B07,-0.03474774242689348,Non-malignant
HNSCC6_p16_HNSCC6_P16_B08,0.19791419172546848,Non-malignant
HNSCC6_p16_HNSCC6_P16_B10,-0.16485027094105875,Non-malignant
HNSCC6_p16_HNSCC6_P16_B11,-0.1774130056950222,Non-malignant
HNSCC6_p16_HNSCC6_P16_C03,-0.25955638157722466,Non-malignant
HNSCC6_p16_HNSCC6_P16_C10,0.3044220653135248,Non-malignant
HNSCC6_p16_HNSCC6_P16_D01,0.0024354361317127093,Non-malignant
HNSCC6_p16_HNSCC6_P16_D03,0.42885276134458455,Non-malignant
HNSCC6_p16_HNSCC6_P16_D10,0.5143778094643919,Non-malignant
HNSCC6_p16_HNSCC6_P16_D11,0.5120586062155927,Non-malignant
HNSCC6_p16_HNSCC6_P16_E03,0.6928427255254267,Non-malignant
HNSCC6_p16_HNSCC6_P16_E05,0.48356132310352196,Non-malignant
HNSCC6_p16_HNSCC6_P16_E06,1.198719262128148,Non-malignant
HNSCC6_p16_HNSCC6_P16_E07,0.15277888788352725,Non-malignant
HNSCC6_p16_HNSCC6_P16_E12,0.40255772421936575,Non-malignant
HNSCC6_p16_HNSCC6_P16_F02,1.3587708610030549,Non-malignant
HNSCC6_p16_HNSCC6_P16_F04,0.1278232097842838,Non-malignant
HNSCC6_p16_HNSCC6_P16_F07,0.4826536106042731,Non-malignant
HNSCC6_p16_HNSCC6_P16_F10,0.31632323877818086,Non-malignant
HNSCC6_p16_HNSCC6_P16_F11,0.00071682891471143,Non-malignant
HNSCC6_p16_HNSCC6_P16_G05,0.4925509281079961,Non-malignant
HNSCC6_p16_HNSCC6_P16_G07,0.23422920491846513,Non-malignant
HNSCC6_p16_HNSCC6_P16_H04,0.682645683779739,Non-malignant
HNSCC6_p16_HNSCC6_P16_H06,0.20317550301962295,Non-malignant
HNSCC6_p16_HNSCC6_P16_H08,0.5215952831521907,Non-malignant
HNSCC6_p8_HNSCC6_P8_A01,0.6114113195732278,Non-malignant
HNSCC6_p8_HNSCC6_P8_A02,0.6820688497544583,Non-malignant
HNSCC6_p8_HNSCC6_P8_A03,0.2544713914175453,Non-malignant
HNSCC6_p8_HNSCC6_P8_A04,0.429377261694808,Non-malignant
HNSCC6_p8_HNSCC6_P8_A05,0.3799237231924794,Non-malignant
HNSCC6_p8_HNSCC6_P8_A06,0.5619563997803249,Non-malignant
HNSCC6_p8_HNSCC6_P8_A08,0.33760828042732943,Non-malignant
HNSCC6_p8_HNSCC6_P8_A09,-0.03432342327002574,Non-malignant
HNSCC6_p8_HNSCC6_P8_A10,0.10049436362356268,Non-malignant
HNSCC6_p8_HNSCC6_P8_A11,0.3145176727062593,Non-malignant
HNSCC6_p8_HNSCC6_P8_A12,0.2604404894922422,Non-malignant
HNSCC6_p8_HNSCC6_P8_B02,0.131288319215165,Non-malignant
HNSCC6_p8_HNSCC6_P8_B03,0.312299192041841,Non-malignant
HNSCC6_p8_HNSCC6_P8_B04,0.45339334931117403,Non-malignant
HNSCC6_p8_HNSCC6_P8_B05,0.562664806422929,Non-malignant
HNSCC6_p8_HNSCC6_P8_B07,0.6680538519396415,Non-malignant
HNSCC6_p8_HNSCC6_P8_B08,0.6100945851836425,Non-malignant
HNSCC6_p8_HNSCC6_P8_B09,0.11039704453560904,Non-malignant
HNSCC6_p8_HNSCC6_P8_B10,0.38432341201133324,Non-malignant
HNSCC6_p8_HNSCC6_P8_B11,0.6668195432958888,Non-malignant
HNSCC6_p8_HNSCC6_P8_B12,0.18350578020504787,Non-malignant
HNSCC6_p8_HNSCC6_P8_C04,0.8450779360412659,Non-malignant
HNSCC6_p8_HNSCC6_P8_C06,0.2927164510950798,Non-malignant
HNSCC6_p8_HNSCC6_P8_C07,0.7880388377546026,Non-malignant
HNSCC6_p8_HNSCC6_P8_C10,0.4658498222856822,Non-malignant
HNSCC6_p8_HNSCC6_P8_C11,0.08625420531870132,Non-malignant
HNSCC6_p8_HNSCC6_P8_C12,0.44985004375988896,Non-malignant
HNSCC6_p8_HNSCC6_P8_D06,0.29117419948916684,Non-malignant
HNSCC6_p8_HNSCC6_P8_D07,0.38698729523140696,Non-malignant
HNSCC6_p8_HNSCC6_P8_D10,0.8954652355016214,Non-malignant
HNSCC6_p8_HNSCC6_P8_D11,0.7437328885608545,Non-malignant
HNSCC6_p8_HNSCC6_P8_D12,0.11428233400858963,Non-malignant
HNSCC6_p8_HNSCC6_P8_E01,1.7765365852060317,Non-malignant
HNSCC6_p8_HNSCC6_P8_E03,0.1727275313577494,Non-malignant
HNSCC6_p8_HNSCC6_P8_E04,0.789376633739688,Non-malignant
HNSCC6_p8_HNSCC6_P8_E06,0.5806821223421232,Non-malignant
HNSCC6_p8_HNSCC6_P8_E07,0.732699087977834,Non-malignant
HNSCC6_p8_HNSCC6_P8_E08,-0.06908721088625513,Non-malignant
HNSCC6_p8_HNSCC6_P8_E09,0.24955502327474546,Non-malignant
HNSCC6_p8_HNSCC6_P8_F01,0.0790829749999399,Non-malignant
HNSCC6_p8_HNSCC6_P8_F03,0.33679735934441335,Non-malignant
HNSCC6_p8_HNSCC6_P8_F05,0.2244499909462111,Non-malignant
HNSCC6_p8_HNSCC6_P8_F06,0.5696392299431372,Non-malignant
HNSCC6_p8_HNSCC6_P8_F07,0.47399765643217984,Non-malignant
HNSCC6_p8_HNSCC6_P8_F08,0.3276425367483729,Non-malignant
HNSCC6_p8_HNSCC6_P8_F12,0.9338283843105525,Non-malignant
HNSCC6_p8_HNSCC6_P8_G04,0.8502752264293792,Non-malignant
HNSCC6_p8_HNSCC6_P8_G05,0.14961322352708634,Non-malignant
HNSCC6_p8_HNSCC6_P8_G08,0.44934633532826657,Non-malignant
HNSCC6_p8_HNSCC6_P8_G09,0.37600954235684686,Non-malignant
HNSCC6_p8_HNSCC6_P8_G10,0.6065209529760753,Non-malignant
HNSCC6_p8_HNSCC6_P8_G11,0.08730978902732742,Non-malignant
HNSCC6_p8_HNSCC6_P8_G12,-0.006639914900386753,Non-malignant
HNSCC6_p8_HNSCC6_P8_H01,-0.005696503619127818,Non-malignant
HNSCC6_p8_HNSCC6_P8_H02,0.3507737114592552,Non-malignant
HNSCC6_p8_HNSCC6_P8_H03,0.34572901062552197,Non-malignant
HNSCC6_p8_HNSCC6_P8_H04,0.48457112963843657,Non-malignant
HNSCC6_p8_HNSCC6_P8_H05,0.7790220980102912,Non-malignant
HNSCC6_p8_HNSCC6_P8_H07,0.1637472222389157,Non-malignant
HNSCC6_p8_HNSCC6_P8_H08,0.2272316898774433,Non-malignant
HNSCC6_p8_HNSCC6_P8_H10,0.6594506341832534,Non-malignant
HNSCC6_p8_HNSCC6_P8_H11,0.94435221495859,Non-malignant
HNSCC7_p8_HNSCC7_P8_A06,0.08486492690917202,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_A04,0.24358267533741323,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_A06,0.4145803974818841,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_A07,0.6701112812296999,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_A09,0.21247882681721328,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B01,0.540736302141029,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B03,0.25809829041524907,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B04,0.20816826559698626,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B06,0.9636483312818728,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B07,0.1670303013516617,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_B09,0.765269453860533,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C03,0.5773252714300454,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C05,0.796358782163783,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C06,-0.21696992807650298,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C07,0.6315807154955725,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C09,0.07838782220918196,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C10,0.3694544737429648,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_C12,-0.19621612477218175,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_D02,0.5805463726855515,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_D03,0.8346068525731783,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_D09,0.30002117365272185,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E01,0.33340282634138296,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E03,0.7168341072652427,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E04,0.3643365672964106,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E05,-0.1725888601125863,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E08,0.6174054133694493,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_E10,0.32691327637097056,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_F04,-0.1994863394510366,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_F05,0.7888415882958039,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_F06,0.35839612722370484,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_F12,1.6385644459325945,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_G02,0.24736469260527955,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_G04,-0.08080488295204309,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_G11,-0.1992384080060666,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_H01,0.1602431918940914,Non-malignant
HNSCC8_1ant_HNSCC8_1ant_H03,0.5212100356923194,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A02,0.8858169072304232,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A03,0.206322072197057,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A04,-0.001102829107970254,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A07,0.4315045798546098,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A09,-0.07193088931217971,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A10,-0.24984416826077457,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_A11,0.10088084628017216,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B02,-0.0593622592648618,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B05,-0.0033939905006209583,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B06,0.8240520532772967,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B07,0.2597895136124483,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B08,0.16331390354267822,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B09,0.09728379735718862,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B11,0.15464335370783916,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_B12,0.38138755344810427,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C01,0.6494011428914027,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C02,0.05834655231526402,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C04,0.11385126491781135,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C05,0.3159140161883973,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C06,0.7719508216377815,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C07,0.2547840327002178,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C08,0.27807578571901065,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C09,0.44949998394875457,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C11,0.303941162273455,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_C12,0.04469886441765232,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D02,0.3379489921800154,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D05,0.8377307041713812,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D06,-0.16823154251652042,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D07,-0.031601249129363664,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D08,-0.0832956149151939,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D09,0.6425090905251473,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_D10,0.40887141320128007,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E01,0.35940757212345703,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E02,0.34503154870737324,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E03,0.21116620887006016,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E04,0.7745863919448344,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E07,0.3413515386400589,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E08,1.008614699185965,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E09,0.1129204583415921,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E10,-0.016648941364815886,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E11,0.21585838917301942,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_E12,0.11542241955504177,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F01,0.6484743630504937,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F03,0.3123663256499276,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F04,0.38072494902048254,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F06,0.2885138267236442,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F07,-0.1644326729500831,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F08,0.21589458485795013,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F10,0.18316173795404492,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_F12,-0.026477704343960674,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G02,0.3000830919531568,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G03,0.37508341729953754,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G04,0.25608904755743295,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G05,-0.1983281567887867,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G08,-0.02621363162906383,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_G12,0.14102290714476484,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H01,0.14262840640763272,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H02,-0.10833166605967079,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H05,0.5516691897221551,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H06,-0.05797776838100408,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H07,0.16642433675205345,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H08,-0.10066812890278583,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H09,0.28577751849025584,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H10,0.00945175909447307,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H11,0.015698287911395173,Non-malignant
HNSCC8_RLN_HNSCC8_RLNI_H12,0.30347137232773724,Non-malignant
HNSCC_17_P10_A01_S193_comb,-0.05187709807267886,Non-malignant
HNSCC_17_P10_A02_S194_comb,0.19176718124438272,Non-malignant
HNSCC_17_P10_A03_S195_comb,0.16151163530240778,Non-malignant
HNSCC_17_P10_A04_S196_comb,-0.07239866500904725,Non-malignant
HNSCC_17_P10_A05_S197_comb,-0.11893882790913161,Non-malignant
HNSCC_17_P10_A06_S198_comb,-0.023134723979155055,Non-malignant
HNSCC_17_P10_A07_S199_comb,0.040860744780515025,Non-malignant
HNSCC_17_P10_A08_S200_comb,0.060270864879334494,Non-malignant
HNSCC_17_P10_A09_S201_comb,-0.05429156828402523,Non-malignant
HNSCC_17_P10_A10_S202_comb,-0.1745200185927937,Non-malignant
HNSCC_17_P10_A11_S203_comb,0.235069173222386,Non-malignant
HNSCC_17_P10_A12_S204_comb,0.07369485306463887,Non-malignant
HNSCC_17_P10_B01_S205_comb,0.1852681917840974,Non-malignant
HNSCC_17_P10_B02_S206_comb,-0.007471817157589194,Non-malignant
HNSCC_17_P10_B03_S207_comb,-0.28274135989701554,Non-malignant
HNSCC_17_P10_B04_S208_comb,0.06699817271497528,Non-malignant
HNSCC_17_P10_B05_S209_comb,-0.14504405186501373,Non-malignant
HNSCC_17_P10_B06_S210_comb,-0.2892501884777805,Non-malignant
HNSCC_17_P10_B07_S211_comb,0.17308476670341064,Non-malignant
HNSCC_17_P10_B08_S212_comb,-0.20563964735501775,Non-malignant
HNSCC_17_P10_B09_S213_comb,0.3429747081264988,Non-malignant
HNSCC_17_P10_B10_S214_comb,0.03345786229572415,Non-malignant
HNSCC_17_P10_B11_S215_comb,-0.057816446971193196,Non-malignant
HNSCC_17_P10_B12_S216_comb,0.31719179830234584,Non-malignant
HNSCC_17_P10_C01_S217_comb,0.27732479124064346,Non-malignant
HNSCC_17_P10_C02_S218_comb,0.14914383545389823,Non-malignant
HNSCC_17_P10_C03_S219_comb,0.14412692039497688,Non-malignant
HNSCC_17_P10_C04_S220_comb,0.08405142028984956,Non-malignant
HNSCC_17_P10_C05_S221_comb,0.06836169213997666,Non-malignant
HNSCC_17_P10_C06_S222_comb,-0.14447336360177557,Non-malignant
HNSCC_17_P10_C07_S223_comb,0.09317581473853875,Non-malignant
HNSCC_17_P10_C09_S225_comb,0.011711596478530258,Non-malignant
HNSCC_17_P10_C11_S227_comb,-0.09025020231052203,Non-malignant
HNSCC_17_P10_C12_S228_comb,0.059123616813694026,Non-malignant
HNSCC_17_P10_D01_S229_comb,-0.1185624722835587,Non-malignant
HNSCC_17_P10_D02_S230_comb,-0.16337737261687063,Non-malignant
HNSCC_17_P10_D03_S231_comb,0.21223589038924184,Non-malignant
HNSCC_17_P10_D04_S232_comb,0.24741738650239958,Non-malignant
HNSCC_17_P10_D05_S233_comb,0.3300456263136884,Non-malignant
HNSCC_17_P10_D06_S234_comb,-0.12869179650179763,Non-malignant
HNSCC_17_P10_D07_S235_comb,0.0818067620268374,Non-malignant
HNSCC_17_P10_D09_S237_comb,-0.015934061761764692,Non-malignant
HNSCC_17_P10_D10_S238_comb,0.16068596916075734,Non-malignant
HNSCC_17_P10_D11_S239_comb,-0.11970393654353959,Non-malignant
HNSCC_17_P10_D12_S240_comb,-0.08561677207294105,Non-malignant
HNSCC_17_P10_E02_S242_comb,0.1188416092206879,Non-malignant
HNSCC_17_P10_E03_S243_comb,-0.025105482388376687,Non-malignant
HNSCC_17_P10_E04_S244_comb,-0.030682460542719506,Non-malignant
HNSCC_17_P10_E05_S245_comb,-0.051720346676244526,Non-malignant
HNSCC_17_P10_E06_S246_comb,0.5585591863794714,Non-malignant
HNSCC_17_P10_E07_S247_comb,0.5095363105832363,Non-malignant
HNSCC_17_P10_E08_S248_comb,-0.19195072090220797,Non-malignant
HNSCC_17_P10_E09_S249_comb,0.030192641989648855,Non-malignant
HNSCC_17_P10_E10_S250_comb,-0.1591804343357181,Non-malignant
HNSCC_17_P10_E12_S252_comb,0.04647563278607665,Non-malignant
HNSCC_17_P10_F02_S254_comb,0.09979645667638543,Non-malignant
HNSCC_17_P10_F03_S255_comb,-0.0340853277214867,Non-malignant
HNSCC_17_P10_F05_S257_comb,-0.1939922956117108,Non-malignant
HNSCC_17_P10_F06_S258_comb,-0.30407202833812336,Non-malignant
HNSCC_17_P10_F07_S259_comb,-0.19846098177819926,Non-malignant
HNSCC_17_P10_F08_S260_comb,-0.08700640732725923,Non-malignant
HNSCC_17_P10_F09_S261_comb,-0.3117157529652452,Non-malignant
HNSCC_17_P10_F10_S262_comb,-0.20096674532934666,Non-malignant
