,mean_z_high,Cell type,mean_z_low
HNSCC26_P24_G09_S369_comb,0.7409935625183299,Malignant,-0.33311587431635337
HNSCC26_P24_H05_S377_comb,0.33790110518323385,Malignant,-0.2690422925483118
HNSCC26_P24_H06_S378_comb,0.3908454707791267,Malignant,-0.17474701407928955
HNSCC26_P24_H07_S379_comb,0.6103522827824722,Malignant,-0.3356676488212364
HNSCC26_P24_H08_S380_comb,0.4320932146469115,Malignant,-0.25944062268961804
HNSCC26_P24_H10_S382_comb,-0.14339371982445787,Malignant,-0.3045046043510424
HNSCC26_P3_A02_S98_comb,0.04957522558929158,Malignant,-0.18665800427538273
HNSCC26_P3_A09_S105_comb,0.6800515847808596,Malignant,-0.2252609149589198
HNSCC26_P3_B03_S111_comb,0.02674921480026162,Malignant,-0.34559533059161923
HNSCC26_P3_C07_S127_comb,0.23012728046140962,Malignant,-0.26778200047379436
HNSCC26_P3_C10_S130_comb,-0.04003469982921272,Malignant,-0.24162293786363262
HNSCC26_P3_C11_S131_comb,0.2605127319878972,Malignant,-0.27692436963249906
HNSCC26_P3_D04_S136_comb,0.08844272157052166,Malignant,-0.25608759433671857
HNSCC26_P3_D05_S137_comb,0.30819664532731844,Malignant,-0.33346064554353244
HNSCC26_P3_F03_S159_comb,0.12040434042656728,Malignant,-0.25145369061909867
HNSCC26_P3_G08_S176_comb,-0.2804447308277306,Malignant,-0.14852793487298066
HNSCC26_P3_H05_S185_comb,0.5695369009845852,Malignant,-0.31444607700949595
HNSCC26_P3_H06_S186_comb,0.3314358387749036,Malignant,-0.3242730202968812
HNSCC28_P12_A02_S194_comb,0.2590808012746578,Malignant,-0.1723694698857377
HNSCC28_P12_A10_S202_comb,-0.03774015149328688,Malignant,-0.24182526138812913
HNSCC28_P12_A11_S203_comb,0.24371466478349144,Malignant,-0.27573375233567243
HNSCC28_P12_B02_S206_comb,0.24831952421921108,Malignant,-0.23319029501125613
HNSCC28_P12_B03_S207_comb,0.3200248877013253,Malignant,-0.21845007727325488
HNSCC28_P12_B06_S210_comb,-0.019559542650798827,Malignant,-0.13359144907891626
HNSCC28_P12_B08_S212_comb,0.26611491766602124,Malignant,-0.17539633752875386
HNSCC28_P12_B09_S213_comb,0.11478203743380665,Malignant,-0.2288132156794723
HNSCC28_P12_C02_S218_comb,0.21750794802412413,Malignant,-0.20370758248533183
HNSCC28_P12_C03_S219_comb,0.23796296806141545,Malignant,-0.22163221000448638
HNSCC28_P12_C04_S220_comb,0.3052234480557231,Malignant,-0.18973023157941019
HNSCC28_P12_C05_S221_comb,-0.023256390961075055,Malignant,-0.2588583049946506
HNSCC28_P12_C07_S223_comb,0.47581370126983696,Malignant,-0.19697461870089653
HNSCC28_P12_C08_S224_comb,0.08859580004922758,Malignant,-0.24594941089045833
HNSCC28_P12_C11_S227_comb,0.4955408239876967,Malignant,-0.25476948870749117
HNSCC28_P12_D02_S230_comb,0.13357203494076286,Malignant,-0.19953559815793248
HNSCC28_P12_D04_S232_comb,-0.02981671773048345,Malignant,-0.07700748150475262
HNSCC28_P12_D07_S235_comb,0.12109835509304495,Malignant,-0.30145383989372976
HNSCC28_P12_D09_S237_comb,-0.1524965420921884,Malignant,-0.27449743582350766
HNSCC28_P12_E02_S242_comb,-0.09468236877893851,Malignant,-0.16351053946471047
HNSCC28_P12_E04_S244_comb,0.4863702438115673,Malignant,-0.21911514383045783
HNSCC28_P12_E07_S247_comb,0.1858672725636595,Malignant,-0.2774136672636213
HNSCC28_P12_E08_S248_comb,0.43012957752605224,Malignant,-0.26313288151761544
HNSCC28_P12_F01_S253_comb,0.4119505287763789,Malignant,-0.16760970293234664
HNSCC28_P12_F05_S257_comb,0.4739714675957779,Malignant,-0.2235872828584078
HNSCC28_P12_F08_S260_comb,0.031460829535746276,Malignant,-0.21326381153418933
HNSCC28_P12_G10_S274_comb,0.06388841640334457,Malignant,-0.20381776656836834
HNSCC28_P12_G11_S275_comb,-0.143925636250478,Malignant,-0.2515758581579846
HNSCC28_P12_H02_S278_comb,-0.135287207326685,Malignant,-0.09790881681035181
HNSCC28_P12_H04_S280_comb,0.7294814894630198,Malignant,-0.146358858756131
HNSCC28_P13_A07_S199_comb,-0.023453870650516587,Malignant,-0.2285604853990509
HNSCC28_P13_B12_S216_comb,0.3295801361597949,Malignant,-0.16101252507665817
HNSCC28_P13_C02_S218_comb,0.21413607704519466,Malignant,-0.1499438488250485
HNSCC28_P13_C04_S220_comb,0.3460349777502423,Malignant,-0.022867809625061675
HNSCC28_P13_C05_S221_comb,0.18138936805904257,Malignant,-0.27735815124325525
HNSCC28_P13_D06_S234_comb,0.4075165455940955,Malignant,-0.17866555450083044
HNSCC28_P13_D07_S235_comb,0.28357986295178195,Malignant,-0.23089729137954346
HNSCC28_P13_E02_S242_comb,0.24614649908813854,Malignant,-0.25712609281703225
HNSCC28_P13_E03_S243_comb,0.24850849638988967,Malignant,-0.18201157995248635
HNSCC28_P13_E04_S244_comb,0.1175953009246351,Malignant,-0.21479639215162918
HNSCC28_P13_E05_S245_comb,0.12848219208935877,Malignant,-0.26968998290414714
HNSCC28_P13_E06_S246_comb,0.2550926401988295,Malignant,-0.1381429832989096
HNSCC28_P13_E10_S250_comb,-0.20470212444877822,Malignant,-0.22823458864324447
HNSCC28_P13_E11_S251_comb,0.3836975094411846,Malignant,-0.26503552751544396
HNSCC28_P13_F01_S253_comb,0.21209383481374083,Malignant,-0.19633007478127845
HNSCC28_P13_F02_S254_comb,0.19980991239829715,Malignant,-0.20815746125880424
HNSCC28_P13_G02_S266_comb,0.10658991311619993,Malignant,-0.13558485824822436
HNSCC28_P13_G06_S270_comb,0.3211139436201098,Malignant,-0.2367289526463286
HNSCC28_P13_G07_S271_comb,0.1639064432257556,Malignant,-0.18996522462612148
HNSCC28_P13_G09_S273_comb,0.37366831067088824,Malignant,-0.10420940105597522
HNSCC28_P13_H02_S278_comb,0.039572526553673076,Malignant,-0.11671625439650773
HNSCC28_P13_H04_S280_comb,0.26005097355967766,Malignant,-0.1266595124683649
HNSCC28_P13_H07_S283_comb,0.29608187009839443,Malignant,-0.23574588427157708
HNSCC28_P13_H11_S287_comb,-0.1532719119619826,Malignant,-0.12531791600257663
HNSCC28_P1_A09_S9_comb,0.08528589433493917,Malignant,-0.17545122720565262
HNSCC28_P1_A12_S12_comb,0.3030327371371061,Malignant,-0.2643844061609086
HNSCC28_P1_B03_S15_comb,0.39460895279422614,Malignant,-0.23130349633313652
HNSCC28_P1_B07_S19_comb,0.3134608089125436,Malignant,-0.341038753604191
HNSCC28_P1_D04_S40_comb,0.20340038795034976,Malignant,-0.22905233297673833
HNSCC28_P1_G04_S76_comb,0.14757105334487436,Malignant,-0.2544855170796305
HNSCC28_P1_G05_S77_comb,0.40038171733526345,Malignant,-0.22394438286767868
HNSCC28_P1_G10_S82_comb,-0.21493535775538988,Malignant,-0.07285800292546508
HNSCC28_P2_A02_S2_comb,0.11132519396119972,Malignant,-0.14305910312844225
HNSCC28_P2_A08_S8_comb,0.4176366756359323,Malignant,-0.18537957344709086
HNSCC28_P2_B04_S16_comb,0.23200611203166704,Malignant,-0.1785535749536681
HNSCC28_P2_B07_S19_comb,0.42783656429431866,Malignant,-0.20192705528822832
HNSCC28_P2_B12_S24_comb,0.1666124096437011,Malignant,-0.2904260184181332
HNSCC28_P2_C03_S27_comb,-0.24820254794317897,Malignant,-0.23419603148033283
HNSCC28_P2_D11_S47_comb,-0.051853671545565534,Malignant,-0.11474458722222922
HNSCC28_P2_E12_S60_comb,0.1470414876464521,Malignant,-0.19698233250469155
HNSCC28_P2_F09_S69_comb,0.3987681922993851,Malignant,-0.16315796121022969
HNSCC28_P2_G04_S76_comb,0.22577442159170363,Malignant,-0.2614002347218671
HNSCC28_P2_H09_S93_comb,0.2952754680774613,Malignant,-0.22409400876193664
HNSCC5_p13_P13_A05,0.1313660754314236,Malignant,-0.3325227473390705
HNSCC5_p13_P13_A08,0.172893778280563,Malignant,-0.27128981835757354
HNSCC5_p13_P13_A10,-0.027989744593604236,Malignant,-0.32843654426234364
HNSCC5_p13_P13_B05,-0.12825054726783303,Malignant,-0.2102773233092127
HNSCC5_p13_P13_B12,0.3173599817436065,Malignant,-0.06803393270349498
HNSCC5_p13_P13_C06,0.08615016962340741,Malignant,-0.2698654564993149
HNSCC5_p13_P13_C07,0.16724324060580137,Malignant,-0.05420856421617369
HNSCC5_p13_P13_C09,0.19590819123672054,Malignant,-0.1243059550314651
HNSCC5_p13_P13_C11,-0.27031967316372507,Malignant,-0.24953285125255872
HNSCC5_p13_P13_C12,-0.0278826572906806,Malignant,-0.34559533059161923
HNSCC5_p13_P13_D01,-0.05392221504167617,Malignant,-0.19115137696190732
HNSCC5_p13_P13_D03,0.5828357440472169,Malignant,-0.32303535802340116
HNSCC5_p13_P13_D08,0.06145826446692437,Malignant,-0.25615756067369105
HNSCC5_p13_P13_D11,0.06452401317927176,Malignant,0.14696226464074263
HNSCC5_p13_P13_E03,-0.06475149250795467,Malignant,-0.34376298578398673
HNSCC5_p13_P13_F04,0.05611494313519942,Malignant,-0.2772249559751501
HNSCC5_p13_P13_F10,0.17673760775877106,Malignant,-0.2149911242899722
HNSCC5_p13_P13_G04,-0.06771780371719846,Malignant,-0.2575592077474751
HNSCC5_p13_P13_G05,0.03237987422916591,Malignant,-0.34559533059161923
HNSCC5_p13_P13_G08,-0.14801538715616822,Malignant,-0.25623490266234084
HNSCC5_p13_P13_G11,0.0349034403382799,Malignant,-0.32758669911252214
HNSCC5_p13_P13_H01,-0.2800449344024146,Malignant,-0.34559533059161923
HNSCC5_p13_P13_H07,0.21911143100711042,Malignant,-0.228451723945092
HNSCC5_p13_P13_H08,0.3596233413805464,Malignant,-0.3139260615451241
HNSCC5_p13_P13_H09,-0.32687983046450514,Malignant,-0.3236387085167288
HNSCC5_p13_P13_H11,-0.005975550928389733,Malignant,-0.32606965449389896
HNSCC5_p14_HNSCC5_P14_LN_A04,-0.027854485142960073,Malignant,-0.2732270980120472
HNSCC5_p14_HNSCC5_P14_LN_A07,-0.07719440977519211,Malignant,-0.05455869301515271
HNSCC5_p14_HNSCC5_P14_LN_A09,0.08572912579255254,Malignant,-0.035762736986405995
HNSCC5_p14_HNSCC5_P14_LN_B06,0.15078139335341725,Malignant,-0.042084705716823566
HNSCC5_p14_HNSCC5_P14_LN_B07,-0.1541729513070682,Malignant,-0.2510391699551335
HNSCC5_p14_HNSCC5_P14_LN_C01,-0.14895110995074332,Malignant,-0.3143845882218314
HNSCC5_p14_HNSCC5_P14_LN_C03,-0.12375591832392882,Malignant,-0.34559533059161923
HNSCC5_p14_HNSCC5_P14_LN_C08,0.02782513115009901,Malignant,-0.34025024898311995
HNSCC5_p14_HNSCC5_P14_LN_C09,-0.26398357838543046,Malignant,-0.3211317112505202
HNSCC5_p14_HNSCC5_P14_LN_D01,0.005418899291877555,Malignant,-0.33678035864566364
HNSCC5_p14_HNSCC5_P14_LN_D10,-0.02342605690415842,Malignant,-0.3175801477188972
HNSCC5_p14_HNSCC5_P14_LN_E06,-0.24426202726133972,Malignant,-0.32712781286080966
HNSCC5_p14_HNSCC5_P14_LN_E08,-0.09464100273029831,Malignant,-0.26475928203367904
HNSCC5_p14_HNSCC5_P14_LN_E09,-0.2867326250485788,Malignant,-0.17250991539968014
HNSCC5_p14_HNSCC5_P14_LN_E12,-0.28332765327036646,Malignant,-0.2918967563024169
HNSCC5_p14_HNSCC5_P14_LN_F03,0.19038548494678548,Malignant,-0.2914627084643833
HNSCC5_p14_HNSCC5_P14_LN_F05,-0.062412099224020974,Malignant,-0.3178357543430828
HNSCC5_p14_HNSCC5_P14_LN_G06,0.006649743614154004,Malignant,-0.33477225575341013
HNSCC5_p14_HNSCC5_P14_LN_G08,0.0003922639797629199,Malignant,-0.1302529536708916
HNSCC5_p14_HNSCC5_P14_LN_G09,0.27178368133693465,Malignant,-0.31535856521894273
HNSCC5_p14_HNSCC5_P14_LN_H11,-0.1333143532121957,Malignant,-0.3168789676764755
HNSCC5_p15_HNSCC5_P15_A01,0.4048606182305176,Malignant,-0.2779346711398979
HNSCC5_p15_HNSCC5_P15_A04,0.4092123842561598,Malignant,-0.07351488372655554
HNSCC5_p15_HNSCC5_P15_A09,0.7059028361275568,Malignant,-0.11535385155524015
HNSCC5_p15_HNSCC5_P15_A11,0.522194492766445,Malignant,-0.17303371375396692
HNSCC5_p15_HNSCC5_P15_A12,0.4394638627992632,Malignant,-0.0667118819456344
HNSCC5_p15_HNSCC5_P15_B03,0.08568279187605919,Malignant,-0.21014955491716558
HNSCC5_p15_HNSCC5_P15_B05,0.2995743073645784,Malignant,0.4236641494791342
HNSCC5_p15_HNSCC5_P15_B07,0.10440284402847093,Malignant,0.02042491384610124
HNSCC5_p15_HNSCC5_P15_B08,0.3604090268183135,Malignant,-0.19634312997558434
HNSCC5_p15_HNSCC5_P15_B10,0.6331952353964639,Malignant,-0.2957151209893147
HNSCC5_p15_HNSCC5_P15_B12,0.4293366164917085,Malignant,0.11036765949802581
HNSCC5_p15_HNSCC5_P15_D03,0.8735436097472966,Malignant,-0.12130465897196128
HNSCC5_p15_HNSCC5_P15_D08,-0.04088712595678993,Malignant,-0.23944173104926042
HNSCC5_p15_HNSCC5_P15_E03,0.6257292254583379,Malignant,0.4270657725617224
HNSCC5_p15_HNSCC5_P15_E07,0.35733678289669,Malignant,-0.037960994157330244
HNSCC5_p15_HNSCC5_P15_E11,0.34763595403252157,Malignant,-0.29121114188641883
HNSCC5_p15_HNSCC5_P15_F03,0.029147351907586994,Malignant,-0.25326587113154253
HNSCC5_p15_HNSCC5_P15_F04,0.3092654433816435,Malignant,-0.26414287492900584
HNSCC5_p15_HNSCC5_P15_F09,0.5762199054602835,Malignant,-0.2977670186456697
HNSCC5_p15_HNSCC5_P15_G03,0.40392983033690233,Malignant,0.05860978562715286
HNSCC5_p15_HNSCC5_P15_G06,0.5031110550214876,Malignant,-0.28094576311718955
HNSCC5_p3_HNSCC5_P3_A04,0.3344479470831057,Malignant,-0.15667021102045225
HNSCC5_p3_HNSCC5_P3_C11,-0.15275535471820056,Malignant,-0.10640011171157894
HNSCC5_p3_HNSCC5_P3_D10,0.028435328348666963,Malignant,1.084595584078195
HNSCC5_p3_HNSCC5_P3_E03,-0.12765363788183998,Malignant,-0.2757308776237894
HNSCC5_p3_HNSCC5_P3_F07,0.6282180485770872,Malignant,-0.0004909613895611041
HNSCC5_p3_HNSCC5_P3_G07,-0.3206573259349599,Malignant,-0.1270319858121675
HNSCC5_p3_HNSCC5_P3_H01,0.2996094678827549,Malignant,-0.14415239623468368
HNSCC5_p5_P5_A08,0.23106092861296706,Malignant,-0.1141382579747793
HNSCC5_p5_P5_B05,0.3578751128272033,Malignant,-0.2504155307931355
HNSCC5_p5_P5_C12,-0.16152936588433378,Malignant,1.0110664346790863
HNSCC5_p5_P5_D05,0.3396073322066773,Malignant,-0.22030014977834275
HNSCC5_p5_P5_E03,0.4686653422695176,Malignant,-0.16838520791624262
HNSCC5_p5_P5_E04,0.33587992388324095,Malignant,-0.20422579912320477
HNSCC5_p5_P5_E05,0.3788170868979281,Malignant,-0.13984095309310998
HNSCC5_p5_P5_E11,0.1328768590507674,Malignant,-0.11655904822252683
HNSCC5_p5_P5_E12,-0.043307961574388196,Malignant,-0.20355795787049494
HNSCC5_p5_P5_F11,0.02582788707794927,Malignant,-0.17692714830441528
HNSCC5_p5_P5_H06,-0.19389188308956382,Malignant,-0.2401522655108114
HNSCC5_p7_HNSCC5_P7_A02,-0.04809704357565022,Malignant,-0.23247468085817927
HNSCC5_p7_HNSCC5_P7_A04,0.029280743884208017,Malignant,-0.16035293532557568
HNSCC5_p7_HNSCC5_P7_A12,0.2648833310857989,Malignant,-0.23055074819928498
HNSCC5_p7_HNSCC5_P7_B04,0.07250242122107323,Malignant,0.6312078188289644
HNSCC5_p7_HNSCC5_P7_B09,0.13423602623121786,Malignant,-0.1754669429236551
HNSCC5_p7_HNSCC5_P7_C07,0.6868109608640659,Malignant,0.20392785200292637
HNSCC5_p7_HNSCC5_P7_C10,0.260187871613313,Malignant,-0.16524289349472643
HNSCC5_p7_HNSCC5_P7_C12,0.32820553661064733,Malignant,-0.10708258887823983
HNSCC5_p7_HNSCC5_P7_D03,-0.2234521539533238,Malignant,0.33117499865838484
HNSCC5_p7_HNSCC5_P7_D04,0.23961296222317136,Malignant,-0.240351483278051
HNSCC5_p7_HNSCC5_P7_D10,0.14977744583002664,Malignant,-0.21025264319509573
HNSCC5_p7_HNSCC5_P7_E07,0.17993429816861778,Malignant,-0.15188123793689004
HNSCC5_p7_HNSCC5_P7_F10,0.26325339960483074,Malignant,0.04868120654223862
HNSCC5_p7_HNSCC5_P7_F12,0.13682298080087021,Malignant,-0.14901502313820647
HNSCC5_p7_HNSCC5_P7_G02,0.10871448708563256,Malignant,-0.22145381155523758
HNSCC5_p7_HNSCC5_P7_G04,0.37332970822429296,Malignant,-0.1019192025191528
HNSCC5_p7_HNSCC5_P7_G05,0.5158196422494125,Malignant,-0.08524919760701709
HNSCC5_p7_HNSCC5_P7_G07,0.061965294171109374,Malignant,-0.1651593791124012
HNSCC5_p9_HNSCC5_P9_A02,0.024764846932752396,Malignant,-0.2309935976309776
HNSCC5_p9_HNSCC5_P9_A06,0.02823398462275348,Malignant,-0.20172621825125198
HNSCC5_p9_HNSCC5_P9_A08,0.06787303972789806,Malignant,-0.254638882181889
HNSCC5_p9_HNSCC5_P9_A09,0.10488838545171103,Malignant,-0.27997724459501894
HNSCC5_p9_HNSCC5_P9_B06,-0.022995746482470568,Malignant,-0.16045887375639503
HNSCC5_p9_HNSCC5_P9_B07,0.06595154674056075,Malignant,-0.18046825890763774
HNSCC5_p9_HNSCC5_P9_B08,0.04675816741927707,Malignant,-0.1076444716876588
HNSCC5_p9_HNSCC5_P9_B09,0.056893764168462146,Malignant,-0.26097223241741174
HNSCC5_p9_HNSCC5_P9_B10,0.1388824207108128,Malignant,-0.3346905679912579
HNSCC5_p9_HNSCC5_P9_B11,0.0854971661368786,Malignant,0.23494942644014655
HNSCC5_p9_HNSCC5_P9_C03,0.1392038765709758,Malignant,0.01297120088197179
HNSCC5_p9_HNSCC5_P9_C12,0.30901801989233096,Malignant,-0.16652067229445225
HNSCC5_p9_HNSCC5_P9_D03,0.28425294900289855,Malignant,0.11946903769042752
HNSCC5_p9_HNSCC5_P9_D04,-0.14777691517318772,Malignant,-0.04840864015570651
HNSCC5_p9_HNSCC5_P9_D05,0.3265028545475393,Malignant,-0.19325245472017133
HNSCC5_p9_HNSCC5_P9_D08,0.03718224225340217,Malignant,-0.24108781213060948
HNSCC5_p9_HNSCC5_P9_D10,0.1947667418466995,Malignant,-0.181126531806378
HNSCC5_p9_HNSCC5_P9_E02,-0.10758417115944838,Malignant,-0.34376156834415644
HNSCC5_p9_HNSCC5_P9_E08,0.1509263408924331,Malignant,-0.07880118042506425
HNSCC5_p9_HNSCC5_P9_E09,0.3504168473441397,Malignant,-0.18936513630364937
HNSCC5_p9_HNSCC5_P9_E10,0.00939296288295349,Malignant,-0.16638667197805443
HNSCC5_p9_HNSCC5_P9_F09,0.07190514900868865,Malignant,-0.256437806917695
HNSCC5_p9_HNSCC5_P9_F10,-0.19378973753346382,Malignant,-0.2580814344473132
HNSCC5_p9_HNSCC5_P9_F12,0.200848601312759,Malignant,-0.2536141621713279
HNSCC5_p9_HNSCC5_P9_G02,0.15232484452003306,Malignant,-0.1994027190648819
HNSCC5_p9_HNSCC5_P9_G04,0.22649608261001936,Malignant,-0.1386482293043286
HNSCC5_p9_HNSCC5_P9_G06,0.34374428009433444,Malignant,-0.1309325072566023
HNSCC5_p9_HNSCC5_P9_G07,0.3658831007674396,Malignant,-0.2065258972508584
HNSCC5_p9_HNSCC5_P9_G09,0.3803267966331409,Malignant,-0.25641541252209704
HNSCC5_p9_HNSCC5_P9_G11,0.16034330593182727,Malignant,-0.1543087413485783
HNSCC5_p9_HNSCC5_P9_H03,-0.05438964879194218,Malignant,-0.22952751810640296
HNSCC5_p9_HNSCC5_P9_H06,-0.06591430459512716,Malignant,-0.12299901723359007
HNSCC5_p9_HNSCC5_P9_H08,0.2475373027070352,Malignant,-0.08631774539435738
HNSCC5_p9_HNSCC5_P9_H10,0.06318096535988199,Malignant,-0.2898961722777757
HNSCC6_p13_hnscc6_p13_A05,-0.18829386244238694,Malignant,-0.18325881544535672
HNSCC6_p13_hnscc6_p13_A06,-0.12961113119781473,Malignant,-0.2105484748730781
HNSCC6_p13_hnscc6_p13_A07,-0.06682706171017973,Malignant,-0.21233271607986687
HNSCC6_p13_hnscc6_p13_A10,-0.0749378082807175,Malignant,-0.1951843109146193
HNSCC6_p13_hnscc6_p13_A11,-0.12460648682050358,Malignant,-0.20389227270098012
HNSCC6_p13_hnscc6_p13_B05,0.00030176758868811517,Malignant,-0.22989311950598992
HNSCC6_p13_hnscc6_p13_B07,0.03361217598777132,Malignant,-0.18538784012360326
HNSCC6_p13_hnscc6_p13_B12,-0.13857175678477737,Malignant,-0.20125705778551956
HNSCC6_p13_hnscc6_p13_C03,0.006112161503785172,Malignant,-0.20201866665502086
HNSCC6_p13_hnscc6_p13_C04,-0.13598212098996038,Malignant,-0.2873097630457984
HNSCC6_p13_hnscc6_p13_C06,-0.1444355408810616,Malignant,-0.18806435475321465
HNSCC6_p13_hnscc6_p13_C09,-0.16873933540296962,Malignant,-0.2000130559800125
HNSCC6_p13_hnscc6_p13_C11,0.39579186464558636,Malignant,-0.22037675040367027
HNSCC6_p13_hnscc6_p13_C12,-0.2801134094706239,Malignant,-0.18247030567175376
HNSCC6_p13_hnscc6_p13_D05,-0.11857855117121252,Malignant,-0.2219874488727376
HNSCC6_p13_hnscc6_p13_D08,0.938692843478888,Malignant,-0.22492159178378834
HNSCC6_p13_hnscc6_p13_E03,-0.2149142372659008,Malignant,-0.16751514308823573
HNSCC6_p13_hnscc6_p13_E05,0.014011620663346935,Malignant,0.10091621520969755
HNSCC6_p13_hnscc6_p13_E08,-0.07702916065838625,Malignant,-0.16914004403962496
HNSCC6_p13_hnscc6_p13_F04,-0.12347538393812796,Malignant,-0.22628045041049136
HNSCC6_p13_hnscc6_p13_F08,-0.160837943162186,Malignant,-0.22460316266847485
HNSCC6_p13_hnscc6_p13_F11,-0.1493380180431451,Malignant,-0.20817381988710737
HNSCC6_p13_hnscc6_p13_G02,-0.2065887308953587,Malignant,-0.2873547446520137
HNSCC6_p13_hnscc6_p13_G03,-0.1729606117695481,Malignant,-0.022475243340223303
HNSCC6_p13_hnscc6_p13_G06,-0.0469033557567697,Malignant,-0.1825236053625149
HNSCC6_p13_hnscc6_p13_G08,-0.0950429812374108,Malignant,-0.15970621427614923
HNSCC6_p13_hnscc6_p13_G11,-0.14419627389941486,Malignant,-0.23695543910083
HNSCC6_p13_hnscc6_p13_G12,-0.07902166400379956,Malignant,-0.05716784253102478
HNSCC6_p13_hnscc6_p13_H11,-0.19991951510427292,Malignant,0.35936679423811385
HNSCC6_p14_hnscc6_p14_A01,0.2656890332401912,Malignant,-0.1710700594673079
HNSCC6_p14_hnscc6_p14_A02,0.19346494108945722,Malignant,-0.31978465057901834
HNSCC6_p14_hnscc6_p14_A04,0.29425958365082394,Malignant,-0.3181683076225108
HNSCC6_p14_hnscc6_p14_A05,0.3062473486813705,Malignant,-0.2572119184709318
HNSCC6_p14_hnscc6_p14_A06,0.257448456984837,Malignant,-0.3167590215668561
HNSCC6_p14_hnscc6_p14_A07,-0.07873149869371386,Malignant,-0.3179895752501752
HNSCC6_p14_hnscc6_p14_A09,0.23402953369889581,Malignant,-0.33357952779312844
HNSCC6_p14_hnscc6_p14_A12,0.3582308440478413,Malignant,0.5856205585117711
HNSCC6_p14_hnscc6_p14_B01,0.1931378144126247,Malignant,-0.2996380302626996
HNSCC6_p14_hnscc6_p14_B02,-0.20929003040430658,Malignant,-0.34559533059161923
HNSCC6_p14_hnscc6_p14_B03,0.2581341204840527,Malignant,-0.2510810980796708
HNSCC6_p14_hnscc6_p14_B04,0.05441981872653489,Malignant,-0.22552351725158748
HNSCC6_p14_hnscc6_p14_B07,-0.36796940334207373,Malignant,-0.1533667393119264
HNSCC6_p14_hnscc6_p14_B12,0.2183894337433598,Malignant,-0.26379008072757554
HNSCC6_p14_hnscc6_p14_C03,0.02873267709968483,Malignant,-0.2113037704994398
HNSCC6_p14_hnscc6_p14_C05,-0.08408778708726658,Malignant,-0.24711252050221907
HNSCC6_p14_hnscc6_p14_C10,0.03141943041462924,Malignant,-0.2662721466974799
HNSCC6_p14_hnscc6_p14_C12,0.11548779567911509,Malignant,-0.053773610867131456
